latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-28.33595,-62.03362,331.45,0.46,0.64,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,298.64,2.36,D
-28.26473,-61.19454,350.65,0.41,0.61,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,304.29,4.58,D
-28.26505,-61.19891,331.25,0.41,0.61,2026-04-01,1711,SNPP,SNPP,l,2.0NRT,302.28,4.58,D
-28.09824,-59.31657,339.47,0.63,0.54,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,298.18,5.47,D
-28.34107,-62.68416,339.46,0.51,0.66,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.42,4.1,D
-27.64596,-55.14564,344.07,0.54,0.42,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,301.69,7.65,D
-28.16507,-60.61277,338.17,0.38,0.59,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,300.01,3.29,D
-27.74039,-56.02469,334.06,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,301.05,5.51,D
-27.73625,-56.02528,354.49,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,304.76,5.51,D
-27.7367,-56.02943,339.11,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,302.81,5.51,D
-27.73256,-56.02999,331.88,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,300.97,3.84,D
-27.72796,-56.02641,336.42,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,300.8,3.84,D
-27.72841,-56.03056,335.5,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.63,3.84,D
-27.73502,-56.02489,356.32,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,303.57,5.69,D
-27.73549,-56.02903,335.46,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,301.77,5.69,D
-27.73135,-56.02959,348.67,0.4,0.44,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,301.25,5.69,D
-28.16611,-60.61259,332.78,0.38,0.59,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.64,3.76,D
-28.08997,-61.67403,330.09,0.44,0.62,2026-04-01,1711,SNPP,SNPP,l,2.0NRT,300.62,4.13,D
-27.36446,-54.32066,334.97,0.49,0.4,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.86,5.59,D
-27.33702,-54.28396,332.86,0.49,0.4,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.81,5.09,D
-28.16163,-64.01222,354.3,0.61,0.71,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,296.39,12.09,D
-27.40496,-55.11597,335.94,0.53,0.42,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,295.08,3.94,D
-27.32189,-54.46769,335.47,0.49,0.41,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.02,5.42,D
-28.15914,-64.00787,344.86,0.6,0.71,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,295.11,8.51,D
-28.1595,-64.01434,341.36,0.61,0.71,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,295.19,8.51,D
-27.28483,-55.4746,344.46,0.55,0.43,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.07,26.08,D
-27.3296,-60.94828,335.05,0.39,0.59,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,298.55,2.43,D
-27.24181,-60.97714,335.75,0.39,0.59,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,302.01,3.38,D
-27.16846,-60.46964,330.26,0.36,0.58,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,298.88,3.41,D
-27.16878,-60.47342,336.49,0.36,0.58,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.85,3.41,D
-26.38975,-54.12484,344.76,0.47,0.39,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,297.05,11.99,D
-26.90168,-59.09369,340.56,0.59,0.53,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,297.85,6.93,D
-27.08746,-61.40827,348.68,0.41,0.61,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,304.51,5.49,D
-26.88185,-59.0959,332.55,0.59,0.53,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,294.09,4.79,D
-26.8824,-59.10205,330.09,0.59,0.53,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,295.59,4.79,D
-26.88119,-59.0967,341.15,0.59,0.53,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,294.62,7.5,D
-27.08602,-61.4064,338.57,0.41,0.61,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,302.3,6.93,D
-26.71384,-59.12938,351.13,0.59,0.53,2026-04-01,1711,SNPP,SNPP,n,2.0NRT,299.7,19.37,D
-48.28765,-69.37064,330.39,0.39,0.36,2026-04-01,1845,SNPP,SNPP,n,2.0NRT,292.62,2.95,D
-39.09038,-67.04001,339.6,0.5,0.41,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,304.67,5.07,D
-38.74536,-68.83514,338.13,0.44,0.38,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,308.04,4.29,D
-38.69744,-68.69865,335.19,0.44,0.39,2026-04-01,1849,SNPP,SNPP,l,2.0NRT,306.09,2.51,D
-38.70084,-68.70074,339.47,0.44,0.39,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,307.09,5.04,D
-38.23122,-69.14016,336.43,0.43,0.38,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,309.89,1.92,D
-37.52975,-69.08992,335.76,0.44,0.39,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,308.63,1.82,D
-37.42805,-69.1697,339.63,0.44,0.39,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,307.77,2.91,D
-37.52028,-71.00684,338.85,0.4,0.37,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,303.11,8.05,D
-37.52099,-71.01109,333.28,0.4,0.37,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,297.66,3.97,D
-37.51692,-71.00781,334.68,0.4,0.37,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,297.53,4.32,D
-36.13526,-66.70012,336.24,0.39,0.44,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,303.12,2.19,D
-36.13124,-66.70139,331.24,0.39,0.44,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,301.67,2.19,D
-35.38382,-69.5565,336.33,0.46,0.39,2026-04-01,1849,SNPP,SNPP,l,2.0NRT,306.7,6.18,D
-33.47054,-62.92426,340.62,0.35,0.57,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,283.76,2.78,D
-33.46805,-62.92657,338.25,0.35,0.57,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,284.43,1.97,D
-31.41721,-58.55584,327.23,0.68,0.74,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,290.73,3.73,D
-31.00193,-60.58331,337.69,0.54,0.68,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,294.29,1.77,D
-30.7997,-60.17927,351.98,0.58,0.69,2026-04-01,1849,SNPP,SNPP,n,2.0NRT,293.35,10.5,D
-30.79338,-60.18156,367,0.58,0.69,2026-04-01,1849,SNPP,SNPP,h,2.0NRT,293.5,10.5,D
-30.43837,-61.63855,336.95,0.49,0.65,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,296.98,6.14,D
-29.15509,-58.58611,339.77,0.77,0.77,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,292.02,5.74,D
-29.82291,-63.43271,332.08,0.4,0.6,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,293.96,5.27,D
-29.81848,-63.43874,334.86,0.4,0.6,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,294.39,4.72,D
-29.42796,-61.95447,344.73,0.5,0.66,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,297.07,5.65,D
-28.90877,-62.3428,340.24,0.49,0.65,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.03,6.47,D
-28.90868,-62.34264,339.52,0.49,0.65,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,299.46,5.95,D
-28.09192,-61.67417,333.96,0.55,0.68,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,296.57,5.19,D
-28.32807,-62.69616,333.53,0.48,0.65,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,298.69,2.3,D
-27.77917,-63.71692,346.39,0.43,0.62,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,296.07,4.32,D
-27.08975,-61.40639,345.78,0.61,0.71,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.25,5.05,D
-26.65477,-60.84605,367,0.67,0.73,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,296.83,17.04,D
-26.65289,-60.83922,342.78,0.67,0.73,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,297,20.25,D
-26.65325,-60.84093,367,0.67,0.73,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,297.35,12.06,D
-26.65508,-60.84778,348.92,0.67,0.73,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,296.24,12.06,D
-26.67644,-61.6566,367,0.6,0.7,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,300.74,18.66,D
-26.6748,-61.65044,351.99,0.6,0.71,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,299.83,20.44,D
-26.66998,-61.65865,367,0.6,0.7,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,299.68,8.88,D
-26.67756,-61.65212,367,0.6,0.71,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,300.83,13.23,D
-26.67111,-61.65419,367,0.6,0.71,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,299.89,13.04,D
-26.67272,-61.66038,356.83,0.6,0.71,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.08,13.04,D
-26.53962,-61.55519,367,0.61,0.71,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,302.65,24.61,D
-26.00117,-59.73814,336.84,0.79,0.78,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,295.7,8.67,D
-26.54239,-61.55132,354.13,0.61,0.71,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,301.18,13.36,D
-26.54404,-61.55763,333.15,0.61,0.71,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.17,8.07,D
-26.5359,-61.55343,341.95,0.61,0.71,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.43,7.35,D
-26.00253,-59.74022,334.61,0.79,0.78,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,295.1,12.24,D
-26.25019,-61.1844,342.21,0.65,0.73,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300,8.66,D
-26.25198,-61.19105,335.82,0.65,0.73,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.62,8.66,D
-26.1158,-60.98111,341.83,0.67,0.74,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,302.12,18.66,D
-26.11765,-60.98802,352.95,0.67,0.74,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,302.42,15.64,D
-26.13249,-61.23305,335.37,0.65,0.73,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,299.52,5.14,D
-26.13429,-61.2397,332.14,0.65,0.73,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,298.78,5.14,D
-26.13302,-61.23909,336.55,0.65,0.73,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,298.81,9.37,D
-25.80805,-61.62938,367,0.63,0.72,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,302.72,17.96,D
-25.80635,-61.62297,344.5,0.63,0.72,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.15,19.33,D
-25.80975,-61.63578,356.17,0.63,0.72,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,302.71,17.96,D
-25.81144,-61.64216,334.25,0.63,0.72,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.72,7.63,D
-25.80316,-61.63782,343.16,0.63,0.72,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,300.86,14.84,D
-25.80486,-61.64421,342.53,0.63,0.72,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,302.21,12.81,D
-25.80562,-61.62935,367,0.63,0.72,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,302.23,35.86,D
-25.80728,-61.63577,367,0.63,0.72,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,304.69,21.35,D
-25.80893,-61.64216,355.01,0.63,0.72,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,304.48,21.35,D
-25.81058,-61.64854,330.68,0.63,0.72,2026-04-01,1851,SNPP,SNPP,l,2.0NRT,301.79,9.08,D
-25.1632,-60.39856,347.71,0.76,0.77,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,296.19,12.94,D
-24.26678,-63.21243,367,0.55,0.68,2026-04-01,1851,SNPP,SNPP,h,2.0NRT,302.61,14.29,D
-24.26538,-63.20686,344.91,0.55,0.68,2026-04-01,1851,SNPP,SNPP,n,2.0NRT,301.29,14.29,D
-26.01976,-53.82251,355.8,0.41,0.45,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,291.51,8.85,N
-26.02387,-53.82346,349.63,0.41,0.45,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,294.16,6.57,N
-26.02306,-53.82751,301.06,0.41,0.45,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,289.37,6.57,N
-26.02798,-53.82442,304.88,0.41,0.45,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,288.87,6.57,N
-25.4115,-58.17244,304.14,0.38,0.59,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,291.5,0.39,N
-25.41237,-58.16866,303.05,0.38,0.59,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,291.6,0.39,N
-25.23956,-60.01686,319.92,0.49,0.65,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.73,2.58,N
-25.24004,-60.01865,320.02,0.49,0.65,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.22,2.56,N
-25.79124,-58.98198,329.96,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.9,4.7,N
-25.79223,-58.97782,331.47,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.5,4.7,N
-25.79321,-58.97366,322.03,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.43,2.6,N
-25.79678,-58.98367,340.14,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.95,4.7,N
-25.79777,-58.97949,338.79,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.86,4.7,N
-25.79876,-58.97533,316.64,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.18,2.6,N
-25.80332,-58.98118,347.37,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,293.13,7.53,N
-25.79362,-58.98005,367,0.41,0.61,2026-04-02,0425,SNPP,SNPP,h,2.0NRT,293.95,5.26,N
-25.79463,-58.97591,337.61,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,293.19,5.26,N
-25.79259,-58.98423,309.89,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.43,4.7,N
-25.79564,-58.97177,304.09,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.1,2.06,N
-25.79916,-58.98173,335.38,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.53,5.26,N
-25.80017,-58.97758,332.71,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.3,5.26,N
-25.79814,-58.9859,302.59,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.04,4.7,N
-25.80471,-58.98339,332.67,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.87,1.89,N
-25.80571,-58.97926,303.19,0.41,0.61,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,291.68,1.89,N
-27.19319,-55.39293,311.01,0.48,0.48,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,292.88,1.24,N
-25.80174,-61.64442,298.89,0.59,0.7,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,284.18,1.94,N
-25.80328,-61.63844,306.32,0.59,0.7,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,282.3,1.94,N
-25.80482,-61.63247,300.72,0.59,0.7,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,270.31,2.08,N
-25.80174,-61.63755,302.36,0.59,0.7,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,281.82,0.82,N
-25.80332,-61.6316,296.08,0.59,0.7,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,268.78,0.82,N
-25.80656,-61.64558,298.7,0.59,0.7,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,274.56,2.73,N
-25.80813,-61.63962,300.03,0.59,0.7,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,273.82,0.82,N
-26.13032,-61.24022,326.76,0.55,0.68,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,294.41,3.45,N
-26.13512,-61.24778,307.86,0.55,0.68,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,294.32,2.13,N
-26.13653,-61.24222,311.1,0.55,0.68,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,293.86,1.42,N
-26.13091,-61.24342,332.68,0.55,0.68,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,294.62,5.66,N
-26.13713,-61.24541,307.54,0.55,0.68,2026-04-02,0425,SNPP,SNPP,n,2.0NRT,293.97,1.17,N
-26.476,-60.98648,325.86,0.52,0.67,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,295.21,3.53,N
-26.65226,-60.85282,316.53,0.51,0.66,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,294.82,2.83,N
-26.65356,-60.84763,304.53,0.51,0.66,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,293.85,1.46,N
-26.65074,-60.85285,311.54,0.51,0.66,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,294.76,1.57,N
-26.65207,-60.8477,307.81,0.51,0.66,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,294.04,1.57,N
-28.58282,-56.31665,301.99,0.5,0.49,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,291.14,0.97,N
-29.03347,-57.47368,314.53,0.58,0.52,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,292.31,1.98,N
-34.85708,-57.8983,303.53,0.46,0.47,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,289.22,0.87,N
-34.8582,-57.89334,303.61,0.46,0.47,2026-04-02,0427,SNPP,SNPP,n,2.0NRT,289.61,0.87,N
-37.42344,-69.18011,303.23,0.74,0.76,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,283.05,1.33,N
-37.42609,-69.17199,297.31,0.74,0.76,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,282.57,1.33,N
-37.4269,-69.17926,313.71,0.74,0.76,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,283.04,2.69,N
-37.5261,-69.09333,305.14,0.73,0.76,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,281.57,2.05,N
-37.47828,-69.38274,313.29,0.75,0.77,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,280.9,2.22,N
-37.70861,-69.1431,307.2,0.72,0.76,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,280.94,2.09,N
-37.71138,-69.13456,295.95,0.72,0.76,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,280.13,1.06,N
-37.71266,-69.14281,315.28,0.72,0.76,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,280.6,3.61,N
-38.215,-68.64394,309.05,0.66,0.73,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,281.94,2.03,N
-38.4948,-68.33364,305.88,0.63,0.72,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,279.41,2.23,N
-38.49704,-68.32655,305.67,0.63,0.72,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,280.46,1.45,N
-38.49738,-68.33221,316.67,0.63,0.72,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,279.46,3.14,N
-38.69335,-68.70502,320.58,0.64,0.72,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,282.06,2.4,N
-38.69981,-68.70817,314.93,0.64,0.72,2026-04-02,0429,SNPP,SNPP,n,2.0NRT,280.44,2.39,N
-38.6938,-68.70817,312.21,0.64,0.72,2026-04-02,0432,SNPP,SNPP,n,2.0NRT,281.2,2.61,N
-38.69608,-68.70119,311.16,0.64,0.72,2026-04-02,0432,SNPP,SNPP,n,2.0NRT,282.05,2.61,N
-38.74118,-68.83948,318.36,0.65,0.73,2026-04-02,0432,SNPP,SNPP,n,2.0NRT,281.43,2.94,N
-24.26646,-64.69097,306.16,0.56,0.51,2026-04-02,0605,SNPP,SNPP,n,2.0NRT,287.54,1.79,N
-25.23658,-60.01796,305.79,0.56,0.69,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,292.75,0.99,N
-25.24303,-60.01849,302.76,0.56,0.69,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,292.45,0.68,N
-25.79435,-58.97845,331.16,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,291.38,5.71,N
-25.79393,-58.98515,319.06,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.69,5.43,N
-25.80122,-58.97892,324.26,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.4,5.71,N
-25.80079,-58.98568,305.91,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.39,5.43,N
-25.80765,-58.98626,301.91,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.31,1.57,N
-25.79402,-58.98001,336.68,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,291.01,4.73,N
-25.79364,-58.9867,302.27,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.44,4.73,N
-25.7944,-58.9732,308.01,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.59,2.72,N
-25.80089,-58.98051,330.5,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.86,3.94,N
-25.80776,-58.98104,304.76,0.65,0.73,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.09,3.94,N
-25.80614,-61.64834,305.69,0.45,0.63,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,295.58,1.91,N
-25.80651,-61.64373,312.08,0.45,0.63,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,296.33,1.91,N
-25.80688,-61.63913,316.46,0.45,0.63,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,296.42,3.19,N
-25.80725,-61.63451,319.2,0.45,0.63,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,296.28,3.19,N
-25.80762,-61.62989,318.68,0.45,0.63,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,295.77,3.63,N
-26.13327,-61.24215,330.02,0.48,0.64,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,289.98,2.52,N
-26.13364,-61.23719,303.78,0.48,0.65,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,290.13,1.43,N
-26.13933,-61.24275,306.87,0.48,0.64,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,289.64,2.52,N
-26.67338,-61.66131,308.55,0.46,0.63,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,292.49,0.93,N
-26.67375,-61.65654,304.04,0.46,0.63,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,292.83,0.93,N
-28.46872,-65.22694,305.26,0.58,0.52,2026-04-02,0608,SNPP,SNPP,n,2.0NRT,291.92,1.13,N
-32.01072,-68.4343,305.26,0.41,0.45,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,287.81,1.23,N
-37.08421,-69.47665,305.72,0.42,0.45,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,283.43,0.73,N
-37.08843,-69.47722,300.91,0.42,0.45,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,282.71,0.7,N
-37.08772,-69.47997,301.11,0.42,0.45,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,282.57,1.01,N
-37.08819,-69.475,299.38,0.42,0.45,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,282.51,0.88,N
-37.14183,-69.66553,332.69,0.41,0.45,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,284.3,3.52,N
-37.15115,-69.65739,298.73,0.41,0.45,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,281.46,0.38,N
-37.15532,-69.65806,296.85,0.41,0.45,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,281.03,0.38,N
-37.429,-69.17622,309.34,0.44,0.46,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,284.02,1.81,N
-37.4295,-69.1711,310.45,0.44,0.46,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,283.03,1.18,N
-37.43036,-69.17249,303.5,0.44,0.46,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,283.2,0.94,N
-37.48047,-69.37748,321.13,0.43,0.46,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,281.51,1.94,N
-37.53002,-69.0909,329.9,0.44,0.46,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,283.08,1.55,N
-37.71105,-69.14248,301.34,0.44,0.46,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,281.05,0.88,N
-38.01415,-68.59542,315.41,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,284.38,2.28,N
-38.01136,-68.59742,309.95,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,283.06,1.05,N
-38.01585,-68.59801,298.28,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,283.62,1.05,N
-38.09647,-68.60981,301.02,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,281.92,0.9,N
-38.12134,-68.53545,324.9,0.48,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,282.52,2.17,N
-38.12084,-68.54096,296.6,0.48,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,281.61,2.08,N
-38.12203,-68.53592,333.9,0.48,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,282.16,3.44,N
-38.15807,-68.6968,295.72,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,280.97,0.66,N
-38.26617,-68.62445,295.59,0.48,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,283.64,0.57,N
-38.27332,-68.69794,311.09,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,282.32,1.46,N
-38.28668,-68.75095,303.2,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,281.4,0.91,N
-38.32029,-68.77818,298.96,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,282,0.63,N
-38.32235,-68.77885,297.91,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,281.95,0.72,N
-38.42515,-68.71502,296.07,0.47,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,280.09,0.37,N
-38.69697,-68.70257,309.06,0.48,0.48,2026-04-02,0610,SNPP,SNPP,n,2.0NRT,282.57,0.96,N
